Team,Driver,Stint,Compound,TyreLife,round,year
Ferrari,RAI,1,ULTRASOFT,22.0,1,2018
Ferrari,RAI,2,SOFT,40.0,1,2018
Ferrari,VET,1,ULTRASOFT,29.0,1,2018
Ferrari,VET,2,SOFT,33.0,1,2018
Ferrari,VET,2,ULTRASOFT,5.0,1,2018
Force India,OCO,1,ULTRASOFT,24.0,1,2018
Force India,OCO,2,SOFT,35.0,1,2018
Force India,PER,1,ULTRASOFT,25.0,1,2018
Force India,PER,2,SOFT,34.0,1,2018
Haas F1 Team,GRO,1,ULTRASOFT,28.0,1,2018
Haas F1 Team,MAG,1,ULTRASOFT,26.0,1,2018
McLaren,ALO,1,ULTRASOFT,27.0,1,2018
McLaren,ALO,2,SOFT,32.0,1,2018
McLaren,VAN,1,ULTRASOFT,26.0,1,2018
McLaren,VAN,2,SUPERSOFT,33.0,1,2018
Mercedes,BOT,1,ULTRASOFT,29.0,1,2018
Mercedes,BOT,2,SUPERSOFT,33.0,1,2018
Mercedes,HAM,1,ULTRASOFT,23.0,1,2018
Mercedes,HAM,2,SOFT,39.0,1,2018
Red Bull Racing,RIC,1,SUPERSOFT,30.0,1,2018
Red Bull Racing,RIC,2,SOFT,32.0,1,2018
Red Bull Racing,VER,1,SUPERSOFT,25.0,1,2018
Red Bull Racing,VER,2,SOFT,37.0,1,2018
Renault,HUL,1,ULTRASOFT,28.0,1,2018
Renault,HUL,2,SOFT,34.0,1,2018
Renault,SAI,1,ULTRASOFT,26.0,1,2018
Renault,SAI,2,SOFT,36.0,1,2018
Sauber,ERI,1,SUPERSOFT,7.0,1,2018
Sauber,LEC,1,SUPERSOFT,21.0,1,2018
Sauber,LEC,2,SOFT,7.0,1,2018
Sauber,LEC,3,ULTRASOFT,31.0,1,2018
Toro Rosso,GAS,1,ULTRASOFT,15.0,1,2018
Toro Rosso,HAR,2,SOFT,21.0,1,2018
Toro Rosso,HAR,3,SOFT,2.0,1,2018
Toro Rosso,HAR,3,ULTRASOFT,37.0,1,2018
Williams,SIR,1,SUPERSOFT,5.0,1,2018
Williams,STR,1,SUPERSOFT,26.0,1,2018
Williams,STR,2,SOFT,4.0,1,2018
Williams,STR,3,ULTRASOFT,29.0,1,2018
Ferrari,RAI,1,SUPERSOFT,22.0,2,2018
Ferrari,RAI,2,SOFT,16.0,2,2018
Ferrari,RAI,2,SUPERSOFT,5.0,2,2018
Ferrari,VET,1,SUPERSOFT,21.0,2,2018
Ferrari,VET,2,SOFT,39.0,2,2018
Ferrari,VET,2,SUPERSOFT,5.0,2,2018
Force India,OCO,1,SUPERSOFT,19.0,2,2018
Force India,OCO,2,MEDIUM,20.0,2,2018
Force India,OCO,3,SOFT,21.0,2,2018
Force India,PER,1,SOFT,10.0,2,2018
Force India,PER,2,MEDIUM,23.0,2,2018
Force India,PER,3,SUPERSOFT,24.0,2,2018
Haas F1 Team,GRO,1,SUPERSOFT,19.0,2,2018
Haas F1 Team,GRO,2,SOFT,12.0,2,2018
Haas F1 Team,GRO,3,SUPERSOFT,15.0,2,2018
Haas F1 Team,GRO,4,SUPERSOFT,11.0,2,2018
Haas F1 Team,MAG,1,SUPERSOFT,17.0,2,2018
Haas F1 Team,MAG,2,SUPERSOFT,17.0,2,2018
Haas F1 Team,MAG,3,SOFT,30.0,2,2018
McLaren,ALO,1,SOFT,15.0,2,2018
McLaren,ALO,2,MEDIUM,25.0,2,2018
McLaren,ALO,3,SUPERSOFT,17.0,2,2018
McLaren,VAN,1,SUPERSOFT,11.0,2,2018
McLaren,VAN,2,SOFT,18.0,2,2018
McLaren,VAN,3,MEDIUM,28.0,2,2018
Mercedes,BOT,1,SUPERSOFT,23.0,2,2018
Mercedes,BOT,2,MEDIUM,37.0,2,2018
Mercedes,BOT,2,SUPERSOFT,5.0,2,2018
Mercedes,HAM,1,SOFT,29.0,2,2018
Mercedes,HAM,2,MEDIUM,31.0,2,2018
Mercedes,HAM,2,SOFT,5.0,2,2018
Red Bull Racing,VER,1,SOFT,3.0,2,2018
Red Bull Racing,VER,2,SUPERSOFT,1.0,2,2018
Renault,HUL,1,SUPERSOFT,19.0,2,2018
Renault,HUL,2,SOFT,24.0,2,2018
Renault,HUL,3,SUPERSOFT,21.0,2,2018
Renault,SAI,1,SUPERSOFT,20.0,2,2018
Renault,SAI,2,SOFT,10.0,2,2018
Renault,SAI,3,SOFT,11.0,2,2018
Renault,SAI,3,SUPERSOFT,43.0,2,2018
Sauber,ERI,1,SOFT,24.0,2,2018
Sauber,ERI,2,MEDIUM,33.0,2,2018
Sauber,LEC,1,SOFT,4.0,2,2018
Sauber,LEC,2,MEDIUM,31.0,2,2018
Sauber,LEC,3,SUPERSOFT,22.0,2,2018
Toro Rosso,GAS,1,SUPERSOFT,19.0,2,2018
Toro Rosso,GAS,2,SOFT,19.0,2,2018
Toro Rosso,GAS,3,SUPERSOFT,26.0,2,2018
Toro Rosso,HAR,1,SUPERSOFT,21.0,2,2018
Toro Rosso,HAR,2,SOFT,22.0,2,2018
Toro Rosso,HAR,3,SUPERSOFT,17.0,2,2018
Williams,SIR,1,SOFT,23.0,2,2018
Williams,SIR,2,MEDIUM,18.0,2,2018
Williams,SIR,3,SUPERSOFT,16.0,2,2018
Williams,STR,1,SOFT,11.0,2,2018
Williams,STR,2,SUPERSOFT,19.0,2,2018
Williams,STR,3,MEDIUM,26.0,2,2018
Ferrari,RAI,1,SOFT,31.0,3,2018
Ferrari,RAI,2,MEDIUM,49.0,3,2018
Ferrari,RAI,2,SOFT,24.0,3,2018
Ferrari,VET,1,SOFT,24.0,3,2018
Ferrari,VET,2,MEDIUM,62.0,3,2018
Ferrari,VET,2,SOFT,30.0,3,2018
Force India,OCO,1,SOFT,12.0,3,2018
Force India,OCO,2,SOFT,21.0,3,2018
Force India,OCO,3,SOFT,36.0,3,2018
Force India,OCO,3,ULTRASOFT,41.0,3,2018
Force India,PER,1,ULTRASOFT,16.0,3,2018
Force India,PER,2,ULTRASOFT,24.0,3,2018
Force India,PER,3,SOFT,39.0,3,2018
Force India,PER,3,ULTRASOFT,18.0,3,2018
Haas F1 Team,GRO,1,ULTRASOFT,20.0,3,2018
Haas F1 Team,GRO,2,ULTRASOFT,34.0,3,2018
Haas F1 Team,GRO,3,MEDIUM,1.0,3,2018
Haas F1 Team,GRO,3,ULTRASOFT,,3,2018
Haas F1 Team,MAG,1,SOFT,29.0,3,2018
Haas F1 Team,MAG,2,MEDIUM,54.0,3,2018
Haas F1 Team,MAG,2,SOFT,27.0,3,2018
McLaren,ALO,1,SOFT,30.0,3,2018
McLaren,ALO,2,MEDIUM,45.0,3,2018
McLaren,ALO,2,SOFT,19.0,3,2018
McLaren,VAN,1,SOFT,23.0,3,2018
McLaren,VAN,2,MEDIUM,58.0,3,2018
McLaren,VAN,2,SOFT,25.0,3,2018
Mercedes,BOT,1,SOFT,23.0,3,2018
Mercedes,BOT,2,MEDIUM,65.0,3,2018
Mercedes,BOT,2,SOFT,32.0,3,2018
Mercedes,HAM,1,SOFT,22.0,3,2018
Mercedes,HAM,2,MEDIUM,66.0,3,2018
Mercedes,HAM,2,SOFT,32.0,3,2018
Red Bull Racing,RIC,1,ULTRASOFT,21.0,3,2018
Red Bull Racing,RIC,2,ULTRASOFT,18.0,3,2018
Red Bull Racing,RIC,3,SOFT,41.0,3,2018
Red Bull Racing,RIC,3,ULTRASOFT,20.0,3,2018
Red Bull Racing,VER,1,ULTRASOFT,21.0,3,2018
Red Bull Racing,VER,2,ULTRASOFT,18.0,3,2018
Red Bull Racing,VER,3,MEDIUM,30.0,3,2018
Red Bull Racing,VER,3,SOFT,41.0,3,2018
Red Bull Racing,VER,3,ULTRASOFT,19.0,3,2018
Renault,HUL,1,ULTRASOFT,17.0,3,2018
Renault,HUL,2,ULTRASOFT,22.0,3,2018
Renault,HUL,3,MEDIUM,34.0,3,2018
Renault,HUL,3,SOFT,41.0,3,2018
Renault,HUL,3,ULTRASOFT,19.0,3,2018
Renault,SAI,1,ULTRASOFT,16.0,3,2018
Renault,SAI,2,ULTRASOFT,23.0,3,2018
Renault,SAI,3,MEDIUM,35.0,3,2018
Renault,SAI,3,SOFT,41.0,3,2018
Renault,SAI,3,ULTRASOFT,19.0,3,2018
Sauber,ERI,1,SOFT,30.0,3,2018
Sauber,ERI,2,MEDIUM,44.0,3,2018
Sauber,ERI,2,SOFT,18.0,3,2018
Sauber,LEC,1,SOFT,22.0,3,2018
Sauber,LEC,2,MEDIUM,60.0,3,2018
Sauber,LEC,2,SOFT,26.0,3,2018
Toro Rosso,GAS,1,MEDIUM,21.0,3,2018
Toro Rosso,GAS,2,MEDIUM,12.0,3,2018
Toro Rosso,GAS,3,MEDIUM,16.0,3,2018
Toro Rosso,GAS,3,SOFT,27.0,3,2018
Toro Rosso,GAS,3,ULTRASOFT,41.0,3,2018
Toro Rosso,HAR,1,ULTRASOFT,11.0,3,2018
Toro Rosso,HAR,2,ULTRASOFT,21.0,3,2018
Toro Rosso,HAR,3,SOFT,37.0,3,2018
Toro Rosso,HAR,3,ULTRASOFT,17.0,3,2018
Williams,SIR,1,SOFT,29.0,3,2018
Williams,SIR,2,SOFT,6.0,3,2018
Williams,SIR,3,MEDIUM,19.0,3,2018
Williams,SIR,3,SOFT,38.0,3,2018
Williams,STR,1,SOFT,24.0,3,2018
Williams,STR,2,MEDIUM,56.0,3,2018
Williams,STR,2,SOFT,24.0,3,2018
Ferrari,RAI,2.0,SOFT,40.0,4,2018
Ferrari,RAI,3.0,ULTRASOFT,11.0,4,2018
Ferrari,VET,1.0,SUPERSOFT,35.0,4,2018
Ferrari,VET,2.0,SOFT,10.0,4,2018
Ferrari,VET,3.0,ULTRASOFT,11.0,4,2018
Force India,OCO,1.0,ULTRASOFT,4.0,4,2018
Force India,PER,1.0,ULTRASOFT,6.0,4,2018
Force India,PER,2.0,SOFT,38.0,4,2018
Force India,PER,3.0,SUPERSOFT,11.0,4,2018
Haas F1 Team,GRO,1.0,SOFT,3.0,4,2018
Haas F1 Team,GRO,2.0,SUPERSOFT,38.0,4,2018
Haas F1 Team,GRO,3.0,ULTRASOFT,2.0,4,2018
Haas F1 Team,MAG,2.0,SOFT,38.0,4,2018
Haas F1 Team,MAG,3.0,ULTRASOFT,12.0,4,2018
McLaren,ALO,2.0,SOFT,39.0,4,2018
McLaren,ALO,3.0,ULTRASOFT,15.0,4,2018
McLaren,VAN,1.0,SUPERSOFT,18.0,4,2018
McLaren,VAN,2.0,SOFT,8.0,4,2018
McLaren,VAN,3.0,ULTRASOFT,14.0,4,2018
McLaren,VAN,4.0,ULTRASOFT,7.0,4,2018
McLaren,VAN,5.0,ULTRASOFT,8.0,4,2018
Mercedes,BOT,1.0,SUPERSOFT,45.0,4,2018
Mercedes,BOT,2.0,ULTRASOFT,11.0,4,2018
Mercedes,HAM,1.0,SUPERSOFT,28.0,4,2018
Mercedes,HAM,2.0,SOFT,18.0,4,2018
Mercedes,HAM,3.0,ULTRASOFT,11.0,4,2018
Red Bull Racing,RIC,1.0,SUPERSOFT,42.0,4,2018
Red Bull Racing,RIC,2.0,ULTRASOFT,2.0,4,2018
Red Bull Racing,VER,1.0,SUPERSOFT,43.0,4,2018
Red Bull Racing,VER,2.0,ULTRASOFT,1.0,4,2018
Renault,HUL,1.0,ULTRASOFT,14.0,4,2018
Renault,SAI,1.0,ULTRASOFT,19.0,4,2018
Renault,SAI,2.0,SOFT,25.0,4,2018
Renault,SAI,3.0,ULTRASOFT,14.0,4,2018
Sauber,ERI,2.0,SOFT,17.0,4,2018
Sauber,ERI,3.0,ULTRASOFT,18.0,4,2018
Sauber,ERI,4.0,ULTRASOFT,3.0,4,2018
Sauber,ERI,5.0,ULTRASOFT,15.0,4,2018
Sauber,LEC,1.0,SUPERSOFT,25.0,4,2018
Sauber,LEC,2.0,SOFT,16.0,4,2018
Sauber,LEC,3.0,ULTRASOFT,11.0,4,2018
Toro Rosso,GAS,1.0,ULTRASOFT,13.0,4,2018
Toro Rosso,GAS,2.0,SOFT,27.0,4,2018
Toro Rosso,GAS,3.0,ULTRASOFT,12.0,4,2018
Toro Rosso,HAR,2.0,ULTRASOFT,21.0,4,2018
Toro Rosso,HAR,3.0,SUPERSOFT,17.0,4,2018
Toro Rosso,HAR,4.0,ULTRASOFT,12.0,4,2018
Williams,SIR,1.0,SUPERSOFT,1.0,4,2018
Williams,STR,1.0,SUPERSOFT,24.0,4,2018
Williams,STR,2.0,SOFT,17.0,4,2018
Williams,STR,3.0,ULTRASOFT,11.0,4,2018
Ferrari,RAI,1.0,SOFT,29.0,5,2018
Ferrari,VET,1.0,SOFT,21.0,5,2018
Ferrari,VET,2.0,MEDIUM,24.0,5,2018
Ferrari,VET,3.0,MEDIUM,25.0,5,2018
Force India,OCO,1.0,SOFT,30.0,5,2018
Force India,OCO,2.0,MEDIUM,9.0,5,2018
Force India,PER,1.0,SOFT,27.0,5,2018
Force India,PER,2.0,MEDIUM,14.0,5,2018
Force India,PER,3.0,SOFT,30.0,5,2018
Haas F1 Team,GRO,1.0,SOFT,5.0,5,2018
Haas F1 Team,MAG,1.0,SOFT,37.0,5,2018
Haas F1 Team,MAG,2.0,MEDIUM,33.0,5,2018
McLaren,ALO,1.0,SUPERSOFT,25.0,5,2018
McLaren,ALO,2.0,MEDIUM,44.0,5,2018
McLaren,VAN,1.0,SOFT,38.0,5,2018
McLaren,VAN,2.0,MEDIUM,12.0,5,2018
Mercedes,BOT,1.0,SOFT,23.0,5,2018
Mercedes,BOT,2.0,MEDIUM,47.0,5,2018
Mercedes,HAM,1.0,SOFT,29.0,5,2018
Mercedes,HAM,2.0,MEDIUM,41.0,5,2018
Red Bull Racing,RIC,1.0,SOFT,37.0,5,2018
Red Bull Racing,RIC,2.0,MEDIUM,33.0,5,2018
Red Bull Racing,VER,1.0,SOFT,38.0,5,2018
Red Bull Racing,VER,2.0,MEDIUM,32.0,5,2018
Renault,HUL,1.0,SOFT,1.0,5,2018
Renault,SAI,1.0,SOFT,30.0,5,2018
Renault,SAI,2.0,MEDIUM,40.0,5,2018
Sauber,ERI,1.0,MEDIUM,36.0,5,2018
Sauber,ERI,2.0,SOFT,29.0,5,2018
Sauber,LEC,1.0,SOFT,21.0,5,2018
Sauber,LEC,2.0,MEDIUM,44.0,5,2018
Toro Rosso,GAS,1.0,SOFT,1.0,5,2018
Toro Rosso,HAR,2.0,MEDIUM,35.0,5,2018
Toro Rosso,HAR,2.0,SOFT,4.0,5,2018
Toro Rosso,HAR,3.0,MEDIUM,31.0,5,2018
Williams,SIR,2.0,MEDIUM,26.0,5,2018
Williams,SIR,2.0,SOFT,4.0,5,2018
Williams,SIR,3.0,MEDIUM,26.0,5,2018
Williams,SIR,3.0,SUPERSOFT,7.0,5,2018
Williams,SIR,4.0,SUPERSOFT,22.0,5,2018
Williams,STR,1.0,SOFT,21.0,5,2018
Williams,STR,2.0,MEDIUM,44.0,5,2018
Ferrari,RAI,1,HYPERSOFT,21.0,6,2018
Ferrari,RAI,2,ULTRASOFT,61.0,6,2018
Ferrari,VET,1,HYPERSOFT,20.0,6,2018
Ferrari,VET,2,ULTRASOFT,62.0,6,2018
Force India,OCO,1,HYPERSOFT,29.0,6,2018
Force India,OCO,2,SUPERSOFT,55.0,6,2018
Force India,PER,1,HYPERSOFT,25.0,6,2018
Force India,PER,2,SUPERSOFT,57.0,6,2018
Haas F1 Team,GRO,1,ULTRASOFT,16.0,6,2018
Haas F1 Team,GRO,2,SUPERSOFT,54.0,6,2018
Haas F1 Team,GRO,3,HYPERSOFT,9.0,6,2018
Haas F1 Team,MAG,1,ULTRASOFT,18.0,6,2018
Haas F1 Team,MAG,2,SUPERSOFT,62.0,6,2018
McLaren,ALO,1,HYPERSOFT,25.0,6,2018
McLaren,ALO,2,SUPERSOFT,33.0,6,2018
McLaren,VAN,1,ULTRASOFT,21.0,6,2018
McLaren,VAN,2,SUPERSOFT,52.0,6,2018
McLaren,VAN,3,HYPERSOFT,5.0,6,2018
Mercedes,BOT,1,HYPERSOFT,22.0,6,2018
Mercedes,BOT,2,SUPERSOFT,61.0,6,2018
Mercedes,HAM,1,HYPERSOFT,16.0,6,2018
Mercedes,HAM,2,ULTRASOFT,71.0,6,2018
Red Bull Racing,RIC,1,HYPERSOFT,21.0,6,2018
Red Bull Racing,RIC,2,ULTRASOFT,61.0,6,2018
Red Bull Racing,VER,1,ULTRASOFT,48.0,6,2018
Red Bull Racing,VER,2,HYPERSOFT,31.0,6,2018
Renault,HUL,1,ULTRASOFT,51.0,6,2018
Renault,HUL,2,HYPERSOFT,30.0,6,2018
Renault,SAI,1,HYPERSOFT,20.0,6,2018
Renault,SAI,2,ULTRASOFT,62.0,6,2018
Sauber,ERI,1,ULTRASOFT,18.0,6,2018
Sauber,ERI,2,SUPERSOFT,61.0,6,2018
Sauber,LEC,1,ULTRASOFT,15.0,6,2018
Sauber,LEC,2,SUPERSOFT,56.0,6,2018
Toro Rosso,GAS,1,HYPERSOFT,43.0,6,2018
Toro Rosso,GAS,2,SUPERSOFT,41.0,6,2018
Toro Rosso,HAR,1,HYPERSOFT,14.0,6,2018
Toro Rosso,HAR,2,ULTRASOFT,58.0,6,2018
Williams,SIR,1,HYPERSOFT,8.0,6,2018
Williams,SIR,2,HYPERSOFT,19.0,6,2018
Williams,SIR,3,ULTRASOFT,30.0,6,2018
Williams,SIR,4,SUPERSOFT,29.0,6,2018
Williams,STR,1,ULTRASOFT,10.0,6,2018
Williams,STR,2,SUPERSOFT,26.0,6,2018
Williams,STR,3,HYPERSOFT,25.0,6,2018
Williams,STR,4,HYPERSOFT,17.0,6,2018
Ferrari,RAI,1.0,ULTRASOFT,36.0,7,2018
Ferrari,RAI,2.0,SUPERSOFT,38.0,7,2018
Ferrari,VET,1.0,ULTRASOFT,41.0,7,2018
Ferrari,VET,2.0,SUPERSOFT,33.0,7,2018
Force India,OCO,1.0,HYPERSOFT,15.0,7,2018
Force India,OCO,2.0,SUPERSOFT,58.0,7,2018
Force India,PER,1.0,HYPERSOFT,13.0,7,2018
Force India,PER,2.0,SUPERSOFT,35.0,7,2018
Force India,PER,3.0,SUPERSOFT,25.0,7,2018
Haas F1 Team,GRO,1.0,ULTRASOFT,49.0,7,2018
Haas F1 Team,GRO,2.0,SUPERSOFT,21.0,7,2018
Haas F1 Team,MAG,1.0,ULTRASOFT,23.0,7,2018
Haas F1 Team,MAG,2.0,SUPERSOFT,47.0,7,2018
McLaren,ALO,1.0,ULTRASOFT,19.0,7,2018
McLaren,ALO,2.0,SUPERSOFT,22.0,7,2018
McLaren,ALO,3.0,SUPERSOFT,1.0,7,2018
McLaren,VAN,2.0,SUPERSOFT,47.0,7,2018
McLaren,VAN,3.0,HYPERSOFT,20.0,7,2018
Mercedes,BOT,1.0,ULTRASOFT,40.0,7,2018
Mercedes,BOT,2.0,SUPERSOFT,34.0,7,2018
Mercedes,HAM,1.0,ULTRASOFT,20.0,7,2018
Mercedes,HAM,2.0,SUPERSOFT,54.0,7,2018
Red Bull Racing,RIC,1.0,HYPERSOFT,21.0,7,2018
Red Bull Racing,RIC,2.0,SUPERSOFT,53.0,7,2018
Red Bull Racing,VER,1.0,HYPERSOFT,20.0,7,2018
Red Bull Racing,VER,2.0,SUPERSOFT,54.0,7,2018
Renault,HUL,1.0,HYPERSOFT,17.0,7,2018
Renault,HUL,2.0,SUPERSOFT,56.0,7,2018
Renault,SAI,1.0,HYPERSOFT,18.0,7,2018
Renault,SAI,2.0,SUPERSOFT,55.0,7,2018
Sauber,ERI,2.0,SUPERSOFT,67.0,7,2018
Sauber,LEC,1.0,ULTRASOFT,20.0,7,2018
Sauber,LEC,2.0,SUPERSOFT,50.0,7,2018
Toro Rosso,GAS,1.0,HYPERSOFT,24.0,7,2018
Toro Rosso,GAS,2.0,SUPERSOFT,46.0,7,2018
Toro Rosso,HAR,1.0,HYPERSOFT,1.0,7,2018
Williams,SIR,1.0,SUPERSOFT,27.0,7,2018
Williams,SIR,2.0,ULTRASOFT,42.0,7,2018
Williams,STR,1.0,ULTRASOFT,1.0,7,2018
Ferrari,RAI,1.0,ULTRASOFT,38.0,8,2018
Ferrari,RAI,2.0,SUPERSOFT,19.0,8,2018
Ferrari,VET,2.0,SOFT,39.0,8,2018
Ferrari,VET,3.0,ULTRASOFT,16.0,8,2018
Force India,OCO,1.0,ULTRASOFT,1.0,8,2018
Force India,PER,1.0,SOFT,29.0,8,2018
Haas F1 Team,GRO,1.0,ULTRASOFT,38.0,8,2018
Haas F1 Team,GRO,2.0,SOFT,4.0,8,2018
Haas F1 Team,GRO,2.0,SUPERSOFT,22.0,8,2018
Haas F1 Team,MAG,1.0,ULTRASOFT,32.0,8,2018
Haas F1 Team,MAG,2.0,SOFT,25.0,8,2018
McLaren,ALO,2.0,SOFT,45.0,8,2018
McLaren,ALO,3.0,ULTRASOFT,5.0,8,2018
McLaren,VAN,1.0,SUPERSOFT,41.0,8,2018
McLaren,VAN,2.0,ULTRASOFT,12.0,8,2018
Mercedes,BOT,2.0,SOFT,38.0,8,2018
Mercedes,BOT,3.0,SUPERSOFT,14.0,8,2018
Mercedes,HAM,1.0,SUPERSOFT,37.0,8,2018
Mercedes,HAM,2.0,SOFT,20.0,8,2018
Red Bull Racing,RIC,1.0,SUPERSOFT,34.0,8,2018
Red Bull Racing,RIC,2.0,SOFT,25.0,8,2018
Red Bull Racing,VER,1.0,SUPERSOFT,29.0,8,2018
Red Bull Racing,VER,2.0,SOFT,28.0,8,2018
Renault,HUL,1.0,SOFT,38.0,8,2018
Renault,HUL,2.0,ULTRASOFT,19.0,8,2018
Renault,SAI,1.0,ULTRASOFT,30.0,8,2018
Renault,SAI,2.0,SOFT,27.0,8,2018
Sauber,ERI,1.0,SUPERSOFT,36.0,8,2018
Sauber,ERI,2.0,ULTRASOFT,17.0,8,2018
Sauber,LEC,1.0,ULTRASOFT,35.0,8,2018
Sauber,LEC,2.0,SUPERSOFT,22.0,8,2018
Toro Rosso,GAS,1.0,SUPERSOFT,1.0,8,2018
Toro Rosso,HAR,1.0,ULTRASOFT,39.0,8,2018
Toro Rosso,HAR,2.0,SUPERSOFT,14.0,8,2018
Williams,SIR,2.0,SOFT,51.0,8,2018
Williams,STR,2.0,SOFT,47.0,8,2018
Ferrari,RAI,1,ULTRASOFT,19.0,9,2018
Ferrari,RAI,2,SOFT,56.0,9,2018
Ferrari,VET,1,ULTRASOFT,19.0,9,2018
Ferrari,VET,2,SOFT,56.0,9,2018
Force India,OCO,1,SUPERSOFT,16.0,9,2018
Force India,OCO,2,SOFT,55.0,9,2018
Force India,PER,1,SUPERSOFT,28.0,9,2018
Force India,PER,2,SOFT,43.0,9,2018
Haas F1 Team,GRO,1,ULTRASOFT,19.0,9,2018
Haas F1 Team,GRO,2,SOFT,55.0,9,2018
Haas F1 Team,MAG,1,ULTRASOFT,32.0,9,2018
Haas F1 Team,MAG,2,SOFT,42.0,9,2018
McLaren,ALO,2,SUPERSOFT,16.0,9,2018
McLaren,ALO,3,SOFT,55.0,9,2018
McLaren,VAN,2,SOFT,39.0,9,2018
McLaren,VAN,3,SOFT,25.0,9,2018
Mercedes,BOT,1,SUPERSOFT,17.0,9,2018
Mercedes,HAM,1,SUPERSOFT,29.0,9,2018
Mercedes,HAM,2,SOFT,27.0,9,2018
Mercedes,HAM,3,SUPERSOFT,10.0,9,2018
Red Bull Racing,RIC,1,SUPERSOFT,19.0,9,2018
Red Bull Racing,RIC,2,SOFT,23.0,9,2018
Red Bull Racing,RIC,3,SUPERSOFT,33.0,9,2018
Red Bull Racing,VER,1,SUPERSOFT,19.0,9,2018
Red Bull Racing,VER,2,SOFT,56.0,9,2018
Renault,HUL,1,ULTRASOFT,15.0,9,2018
Renault,SAI,1,ULTRASOFT,19.0,9,2018
Renault,SAI,2,SOFT,19.0,9,2018
Renault,SAI,3,SUPERSOFT,36.0,9,2018
Sauber,ERI,1,SOFT,46.0,9,2018
Sauber,ERI,2,SUPERSOFT,25.0,9,2018
Sauber,LEC,1,SUPERSOFT,16.0,9,2018
Sauber,LEC,2,SOFT,55.0,9,2018
Toro Rosso,GAS,1,SUPERSOFT,16.0,9,2018
Toro Rosso,GAS,2,SOFT,55.0,9,2018
Toro Rosso,HAR,1,SUPERSOFT,55.0,9,2018
Williams,SIR,1,SUPERSOFT,25.0,9,2018
Williams,SIR,2,SOFT,36.0,9,2018
Williams,SIR,3,ULTRASOFT,9.0,9,2018
Williams,STR,1,ULTRASOFT,16.0,9,2018
Williams,STR,2,SOFT,50.0,9,2018
Williams,STR,3,SUPERSOFT,4.0,9,2018
Ferrari,RAI,1,SOFT,17.0,10,2018
Ferrari,RAI,2,MEDIUM,20.0,10,2018
Ferrari,RAI,3,SOFT,19.0,10,2018
Ferrari,VET,1,SOFT,24.0,10,2018
Ferrari,VET,2,MEDIUM,13.0,10,2018
Ferrari,VET,3,SOFT,19.0,10,2018
Force India,OCO,1,SOFT,23.0,10,2018
Force India,OCO,2,MEDIUM,33.0,10,2018
Force India,PER,1,SOFT,14.0,10,2018
Force India,PER,2,MEDIUM,19.0,10,2018
Force India,PER,3,SOFT,23.0,10,2018
Haas F1 Team,GRO,1,SOFT,30.0,10,2018
Haas F1 Team,GRO,2,MEDIUM,11.0,10,2018
Haas F1 Team,MAG,1,SOFT,29.0,10,2018
Haas F1 Team,MAG,2,MEDIUM,27.0,10,2018
McLaren,ALO,1,SOFT,14.0,10,2018
McLaren,ALO,2,MEDIUM,19.0,10,2018
McLaren,ALO,3,SOFT,22.0,10,2018
McLaren,VAN,1,SOFT,22.0,10,2018
McLaren,VAN,2,MEDIUM,12.0,10,2018
McLaren,VAN,3,SOFT,19.0,10,2018
Mercedes,BOT,1,SOFT,25.0,10,2018
Mercedes,BOT,2,MEDIUM,31.0,10,2018
Mercedes,HAM,1,SOFT,30.0,10,2018
Mercedes,HAM,2,MEDIUM,27.0,10,2018
Red Bull Racing,RIC,1,SOFT,22.0,10,2018
Red Bull Racing,RIC,2,MEDIUM,12.0,10,2018
Red Bull Racing,RIC,3,SOFT,22.0,10,2018
Red Bull Racing,VER,1,SOFT,21.0,10,2018
Red Bull Racing,VER,2,MEDIUM,16.0,10,2018
Red Bull Racing,VER,3,SOFT,13.0,10,2018
Renault,HUL,1,MEDIUM,21.0,10,2018
Renault,HUL,2,HARD,32.0,10,2018
Renault,SAI,1,MEDIUM,18.0,10,2018
Renault,SAI,2,HARD,15.0,10,2018
Renault,SAI,3,SOFT,5.0,10,2018
Sauber,ERI,1,SOFT,25.0,10,2018
Sauber,ERI,2,MEDIUM,7.0,10,2018
Sauber,LEC,1,SOFT,24.0,10,2018
Toro Rosso,GAS,1,SOFT,21.0,10,2018
Toro Rosso,GAS,2,MEDIUM,12.0,10,2018
Toro Rosso,GAS,3,SOFT,23.0,10,2018
Williams,SIR,2,SOFT,22.0,10,2018
Williams,SIR,3,MEDIUM,31.0,10,2018
Williams,STR,2,MEDIUM,31.0,10,2018
Williams,STR,3,SOFT,22.0,10,2018
Ferrari,RAI,1,ULTRASOFT,18.0,11,2018
Ferrari,RAI,2,SOFT,39.0,11,2018
Ferrari,RAI,3,ULTRASOFT,14.0,11,2018
Ferrari,VET,1,ULTRASOFT,29.0,11,2018
Ferrari,VET,2,SOFT,26.0,11,2018
Force India,OCO,1,ULTRASOFT,26.0,11,2018
Force India,OCO,2,SOFT,42.0,11,2018
Force India,PER,1,ULTRASOFT,26.0,11,2018
Force India,PER,2,SOFT,45.0,11,2018
Haas F1 Team,GRO,1,ULTRASOFT,26.0,11,2018
Haas F1 Team,GRO,2,MEDIUM,30.0,11,2018
Haas F1 Team,GRO,3,INTERMEDIATE,4.0,11,2018
Haas F1 Team,GRO,4,ULTRASOFT,14.0,11,2018
