Team,Driver,Stint,Compound,TyreLife,round,year,Compound_num
Ferrari,VET,2.0,SOFT,39.0,8,2018,6 SOFT
Ferrari,VET,3.0,ULTRASOFT,16.0,8,2018,4 ULTRASOFT
Force India,OCO,1.0,ULTRASOFT,1.0,8,2018,4 ULTRASOFT
Force India,PER,1.0,SOFT,29.0,8,2018,6 SOFT
Haas F1 Team,GRO,1.0,ULTRASOFT,38.0,8,2018,4 ULTRASOFT
Haas F1 Team,GRO,2.0,SOFT,4.0,8,2018,6 SOFT
Haas F1 Team,GRO,2.0,SUPERSOFT,22.0,8,2018,5 SUPERSOFT
Haas F1 Team,MAG,1.0,ULTRASOFT,32.0,8,2018,4 ULTRASOFT
Haas F1 Team,MAG,2.0,SOFT,25.0,8,2018,6 SOFT
McLaren,ALO,2.0,SOFT,45.0,8,2018,6 SOFT
McLaren,ALO,3.0,ULTRASOFT,5.0,8,2018,4 ULTRASOFT
McLaren,VAN,1.0,SUPERSOFT,41.0,8,2018,5 SUPERSOFT
McLaren,VAN,2.0,ULTRASOFT,12.0,8,2018,4 ULTRASOFT
Mercedes,BOT,2.0,SOFT,38.0,8,2018,6 SOFT
Mercedes,BOT,3.0,SUPERSOFT,14.0,8,2018,5 SUPERSOFT
Mercedes,HAM,1.0,SUPERSOFT,37.0,8,2018,5 SUPERSOFT
Mercedes,HAM,2.0,SOFT,20.0,8,2018,6 SOFT
Red Bull Racing,RIC,1.0,SUPERSOFT,34.0,8,2018,5 SUPERSOFT
Red Bull Racing,RIC,2.0,SOFT,25.0,8,2018,6 SOFT
Red Bull Racing,VER,1.0,SUPERSOFT,29.0,8,2018,5 SUPERSOFT
Red Bull Racing,VER,2.0,SOFT,28.0,8,2018,6 SOFT
Renault,HUL,1.0,SOFT,38.0,8,2018,6 SOFT
Renault,HUL,2.0,ULTRASOFT,19.0,8,2018,4 ULTRASOFT
Renault,SAI,1.0,ULTRASOFT,30.0,8,2018,4 ULTRASOFT
Renault,SAI,2.0,SOFT,27.0,8,2018,6 SOFT
Sauber,ERI,1.0,SUPERSOFT,36.0,8,2018,5 SUPERSOFT
Sauber,ERI,2.0,ULTRASOFT,17.0,8,2018,4 ULTRASOFT
Sauber,LEC,1.0,ULTRASOFT,35.0,8,2018,4 ULTRASOFT
Sauber,LEC,2.0,SUPERSOFT,22.0,8,2018,5 SUPERSOFT
Toro Rosso,GAS,1.0,SUPERSOFT,1.0,8,2018,5 SUPERSOFT
Toro Rosso,HAR,1.0,ULTRASOFT,39.0,8,2018,4 ULTRASOFT
Toro Rosso,HAR,2.0,SUPERSOFT,14.0,8,2018,5 SUPERSOFT
Williams,SIR,2.0,SOFT,51.0,8,2018,6 SOFT
Williams,STR,2.0,SOFT,47.0,8,2018,6 SOFT
Ferrari,RAI,1.0,ULTRASOFT,19.0,9,2018,4 ULTRASOFT
Ferrari,RAI,2.0,SOFT,56.0,9,2018,6 SOFT
Ferrari,VET,1.0,ULTRASOFT,19.0,9,2018,4 ULTRASOFT
Ferrari,VET,2.0,SOFT,56.0,9,2018,6 SOFT
Force India,OCO,1.0,SUPERSOFT,16.0,9,2018,5 SUPERSOFT
Force India,OCO,2.0,SOFT,55.0,9,2018,6 SOFT
Force India,PER,1.0,SUPERSOFT,28.0,9,2018,5 SUPERSOFT
Force India,PER,2.0,SOFT,43.0,9,2018,6 SOFT
Haas F1 Team,GRO,1.0,ULTRASOFT,19.0,9,2018,4 ULTRASOFT
Haas F1 Team,GRO,2.0,SOFT,55.0,9,2018,6 SOFT
Haas F1 Team,MAG,1.0,ULTRASOFT,32.0,9,2018,4 ULTRASOFT
Haas F1 Team,MAG,2.0,SOFT,42.0,9,2018,6 SOFT
McLaren,ALO,2.0,SUPERSOFT,16.0,9,2018,5 SUPERSOFT
McLaren,ALO,3.0,SOFT,55.0,9,2018,6 SOFT
McLaren,VAN,2.0,SOFT,39.0,9,2018,6 SOFT
McLaren,VAN,3.0,SOFT,25.0,9,2018,6 SOFT
Mercedes,BOT,1.0,SUPERSOFT,17.0,9,2018,5 SUPERSOFT
Mercedes,HAM,1.0,SUPERSOFT,29.0,9,2018,5 SUPERSOFT
Mercedes,HAM,2.0,SOFT,27.0,9,2018,6 SOFT
Mercedes,HAM,3.0,SUPERSOFT,10.0,9,2018,5 SUPERSOFT
Red Bull Racing,RIC,1.0,SUPERSOFT,19.0,9,2018,5 SUPERSOFT
Red Bull Racing,RIC,2.0,SOFT,23.0,9,2018,6 SOFT
Red Bull Racing,RIC,3.0,SUPERSOFT,33.0,9,2018,5 SUPERSOFT
Red Bull Racing,VER,1.0,SUPERSOFT,19.0,9,2018,5 SUPERSOFT
Red Bull Racing,VER,2.0,SOFT,56.0,9,2018,6 SOFT
Renault,HUL,1.0,ULTRASOFT,15.0,9,2018,4 ULTRASOFT
Renault,SAI,1.0,ULTRASOFT,19.0,9,2018,4 ULTRASOFT
Renault,SAI,2.0,SOFT,19.0,9,2018,6 SOFT
Renault,SAI,3.0,SUPERSOFT,36.0,9,2018,5 SUPERSOFT
Sauber,ERI,1.0,SOFT,46.0,9,2018,6 SOFT
Sauber,ERI,2.0,SUPERSOFT,25.0,9,2018,5 SUPERSOFT
Sauber,LEC,1.0,SUPERSOFT,16.0,9,2018,5 SUPERSOFT
Sauber,LEC,2.0,SOFT,55.0,9,2018,6 SOFT
Toro Rosso,GAS,1.0,SUPERSOFT,16.0,9,2018,5 SUPERSOFT
Toro Rosso,GAS,2.0,SOFT,55.0,9,2018,6 SOFT
Toro Rosso,HAR,1.0,SUPERSOFT,55.0,9,2018,5 SUPERSOFT
Williams,SIR,1.0,SUPERSOFT,25.0,9,2018,5 SUPERSOFT
Williams,SIR,2.0,SOFT,36.0,9,2018,6 SOFT
Williams,SIR,3.0,ULTRASOFT,9.0,9,2018,4 ULTRASOFT
Williams,STR,1.0,ULTRASOFT,16.0,9,2018,4 ULTRASOFT
Williams,STR,2.0,SOFT,50.0,9,2018,6 SOFT
Williams,STR,3.0,SUPERSOFT,4.0,9,2018,5 SUPERSOFT
Ferrari,RAI,1.0,SOFT,17.0,10,2018,6 SOFT
Ferrari,RAI,2.0,MEDIUM,20.0,10,2018,7 MEDIUM
Ferrari,RAI,3.0,SOFT,19.0,10,2018,6 SOFT
Ferrari,VET,1.0,SOFT,24.0,10,2018,6 SOFT
Ferrari,VET,2.0,MEDIUM,13.0,10,2018,7 MEDIUM
Ferrari,VET,3.0,SOFT,19.0,10,2018,6 SOFT
Force India,OCO,1.0,SOFT,23.0,10,2018,6 SOFT
Force India,OCO,2.0,MEDIUM,33.0,10,2018,7 MEDIUM
Force India,PER,1.0,SOFT,14.0,10,2018,6 SOFT
Force India,PER,2.0,MEDIUM,19.0,10,2018,7 MEDIUM
Force India,PER,3.0,SOFT,23.0,10,2018,6 SOFT
Haas F1 Team,GRO,1.0,SOFT,30.0,10,2018,6 SOFT
Haas F1 Team,GRO,2.0,MEDIUM,11.0,10,2018,7 MEDIUM
Haas F1 Team,MAG,1.0,SOFT,29.0,10,2018,6 SOFT
Haas F1 Team,MAG,2.0,MEDIUM,27.0,10,2018,7 MEDIUM
McLaren,ALO,1.0,SOFT,14.0,10,2018,6 SOFT
McLaren,ALO,2.0,MEDIUM,19.0,10,2018,7 MEDIUM
McLaren,ALO,3.0,SOFT,22.0,10,2018,6 SOFT
McLaren,VAN,1.0,SOFT,22.0,10,2018,6 SOFT
McLaren,VAN,2.0,MEDIUM,12.0,10,2018,7 MEDIUM
McLaren,VAN,3.0,SOFT,19.0,10,2018,6 SOFT
Mercedes,BOT,1.0,SOFT,25.0,10,2018,6 SOFT
Mercedes,BOT,2.0,MEDIUM,31.0,10,2018,7 MEDIUM
Mercedes,HAM,1.0,SOFT,30.0,10,2018,6 SOFT
Mercedes,HAM,2.0,MEDIUM,27.0,10,2018,7 MEDIUM
Red Bull Racing,RIC,1.0,SOFT,22.0,10,2018,6 SOFT
Red Bull Racing,RIC,2.0,MEDIUM,12.0,10,2018,7 MEDIUM
Red Bull Racing,RIC,3.0,SOFT,22.0,10,2018,6 SOFT
Red Bull Racing,VER,1.0,SOFT,21.0,10,2018,6 SOFT
Red Bull Racing,VER,2.0,MEDIUM,16.0,10,2018,7 MEDIUM
Red Bull Racing,VER,3.0,SOFT,13.0,10,2018,6 SOFT
Renault,HUL,1.0,MEDIUM,21.0,10,2018,7 MEDIUM
Renault,HUL,2.0,HARD,32.0,10,2018,8 HARD
Renault,SAI,1.0,MEDIUM,18.0,10,2018,7 MEDIUM
Renault,SAI,2.0,HARD,15.0,10,2018,8 HARD
Renault,SAI,3.0,SOFT,5.0,10,2018,6 SOFT
Sauber,ERI,1.0,SOFT,25.0,10,2018,6 SOFT
Sauber,ERI,2.0,MEDIUM,7.0,10,2018,7 MEDIUM
Sauber,LEC,1.0,SOFT,24.0,10,2018,6 SOFT
Toro Rosso,GAS,1.0,SOFT,21.0,10,2018,6 SOFT
Toro Rosso,GAS,2.0,MEDIUM,12.0,10,2018,7 MEDIUM
Toro Rosso,GAS,3.0,SOFT,23.0,10,2018,6 SOFT
Williams,SIR,2.0,SOFT,22.0,10,2018,6 SOFT
Williams,SIR,3.0,MEDIUM,31.0,10,2018,7 MEDIUM
Williams,STR,2.0,MEDIUM,31.0,10,2018,7 MEDIUM
Williams,STR,3.0,SOFT,22.0,10,2018,6 SOFT
Ferrari,RAI,1.0,ULTRASOFT,18.0,11,2018,4 ULTRASOFT
Ferrari,RAI,2.0,SOFT,39.0,11,2018,6 SOFT
Ferrari,RAI,3.0,ULTRASOFT,14.0,11,2018,4 ULTRASOFT
Ferrari,VET,1.0,ULTRASOFT,29.0,11,2018,4 ULTRASOFT
Ferrari,VET,2.0,SOFT,26.0,11,2018,6 SOFT
Force India,OCO,1.0,ULTRASOFT,26.0,11,2018,4 ULTRASOFT
Force India,OCO,2.0,SOFT,42.0,11,2018,6 SOFT
Force India,PER,1.0,ULTRASOFT,26.0,11,2018,4 ULTRASOFT
Force India,PER,2.0,SOFT,45.0,11,2018,6 SOFT
Haas F1 Team,GRO,1.0,ULTRASOFT,26.0,11,2018,4 ULTRASOFT
Haas F1 Team,GRO,2.0,MEDIUM,30.0,11,2018,7 MEDIUM
Haas F1 Team,GRO,3.0,INTERMEDIATE,4.0,11,2018,2 INTERMEDIATE
Haas F1 Team,GRO,4.0,ULTRASOFT,14.0,11,2018,4 ULTRASOFT
Haas F1 Team,MAG,1.0,ULTRASOFT,25.0,11,2018,4 ULTRASOFT
Haas F1 Team,MAG,2.0,MEDIUM,31.0,11,2018,7 MEDIUM
Haas F1 Team,MAG,3.0,INTERMEDIATE,4.0,11,2018,2 INTERMEDIATE
Haas F1 Team,MAG,4.0,ULTRASOFT,14.0,11,2018,4 ULTRASOFT
McLaren,ALO,1.0,SOFT,32.0,11,2018,6 SOFT
McLaren,ALO,2.0,MEDIUM,12.0,11,2018,7 MEDIUM
McLaren,ALO,3.0,INTERMEDIATE,4.0,11,2018,2 INTERMEDIATE
McLaren,ALO,4.0,SOFT,21.0,11,2018,6 SOFT
McLaren,VAN,1.0,SOFT,56.0,11,2018,6 SOFT
McLaren,VAN,2.0,MEDIUM,23.0,11,2018,7 MEDIUM
McLaren,VAN,3.0,ULTRASOFT,15.0,11,2018,4 ULTRASOFT
Mercedes,BOT,1.0,ULTRASOFT,32.0,11,2018,4 ULTRASOFT
Mercedes,BOT,2.0,SOFT,24.0,11,2018,6 SOFT
Mercedes,BOT,3.0,ULTRASOFT,15.0,11,2018,4 ULTRASOFT
Mercedes,HAM,1.0,SOFT,43.0,11,2018,6 SOFT
Mercedes,HAM,2.0,ULTRASOFT,25.0,11,2018,4 ULTRASOFT
Red Bull Racing,RIC,1.0,MEDIUM,28.0,11,2018,7 MEDIUM
Red Bull Racing,VER,1.0,ULTRASOFT,33.0,11,2018,4 ULTRASOFT
Red Bull Racing,VER,2.0,SOFT,17.0,11,2018,6 SOFT
Red Bull Racing,VER,3.0,INTERMEDIATE,2.0,11,2018,2 INTERMEDIATE
Red Bull Racing,VER,4.0,INTERMEDIATE,5.0,11,2018,2 INTERMEDIATE
Red Bull Racing,VER,4.0,ULTRASOFT,22.0,11,2018,4 ULTRASOFT
Renault,HUL,1.0,ULTRASOFT,22.0,11,2018,4 ULTRASOFT
Renault,HUL,2.0,MEDIUM,33.0,11,2018,7 MEDIUM
Renault,HUL,3.0,INTERMEDIATE,4.0,11,2018,2 INTERMEDIATE
Renault,HUL,4.0,ULTRASOFT,15.0,11,2018,4 ULTRASOFT
Renault,SAI,1.0,ULTRASOFT,24.0,11,2018,4 ULTRASOFT
Renault,SAI,2.0,MEDIUM,30.0,11,2018,7 MEDIUM
Renault,SAI,3.0,INTERMEDIATE,6.0,11,2018,2 INTERMEDIATE
Renault,SAI,4.0,ULTRASOFT,14.0,11,2018,4 ULTRASOFT
Sauber,ERI,1.0,SOFT,39.0,11,2018,6 SOFT
Sauber,ERI,2.0,ULTRASOFT,29.0,11,2018,4 ULTRASOFT
Sauber,LEC,1.0,ULTRASOFT,24.0,11,2018,4 ULTRASOFT
Sauber,LEC,2.0,SOFT,23.0,11,2018,6 SOFT
Sauber,LEC,3.0,INTERMEDIATE,3.0,11,2018,2 INTERMEDIATE
Sauber,LEC,4.0,ULTRASOFT,27.0,11,2018,4 ULTRASOFT
Toro Rosso,GAS,1.0,SOFT,44.0,11,2018,6 SOFT
Toro Rosso,GAS,2.0,WET,3.0,11,2018,1 WET
Toro Rosso,GAS,3.0,ULTRASOFT,20.0,11,2018,4 ULTRASOFT
Toro Rosso,HAR,1.0,SOFT,29.0,11,2018,6 SOFT
Toro Rosso,HAR,2.0,MEDIUM,24.0,11,2018,7 MEDIUM
Toro Rosso,HAR,3.0,ULTRASOFT,15.0,11,2018,4 ULTRASOFT
Williams,SIR,1.0,SOFT,29.0,11,2018,6 SOFT
Williams,SIR,2.0,MEDIUM,23.0,11,2018,7 MEDIUM
Williams,STR,1.0,SOFT,28.0,11,2018,6 SOFT
Williams,STR,2.0,MEDIUM,23.0,11,2018,7 MEDIUM
Williams,STR,3.0,INTERMEDIATE,3.0,11,2018,2 INTERMEDIATE
Ferrari,RAI,1.0,ULTRASOFT,15.0,12,2018,4 ULTRASOFT
Ferrari,RAI,2.0,SOFT,24.0,12,2018,6 SOFT
Ferrari,RAI,3.0,SOFT,32.0,12,2018,6 SOFT
Ferrari,VET,1.0,SOFT,40.0,12,2018,6 SOFT
Ferrari,VET,2.0,ULTRASOFT,31.0,12,2018,4 ULTRASOFT
Force India,OCO,1.0,SOFT,40.0,12,2018,6 SOFT
Force India,OCO,2.0,ULTRASOFT,30.0,12,2018,4 ULTRASOFT
Force India,PER,1.0,ULTRASOFT,23.0,12,2018,4 ULTRASOFT
Force India,PER,2.0,SOFT,47.0,12,2018,6 SOFT
Haas F1 Team,GRO,1.0,ULTRASOFT,30.0,12,2018,4 ULTRASOFT
Haas F1 Team,GRO,2.0,SOFT,40.0,12,2018,6 SOFT
Haas F1 Team,MAG,1.0,ULTRASOFT,32.0,12,2018,4 ULTRASOFT
Haas F1 Team,MAG,2.0,SOFT,38.0,12,2018,6 SOFT
McLaren,ALO,1.0,SOFT,40.0,12,2018,6 SOFT
McLaren,ALO,2.0,MEDIUM,30.0,12,2018,7 MEDIUM
McLaren,VAN,1.0,SOFT,41.0,12,2018,6 SOFT
McLaren,VAN,2.0,MEDIUM,9.0,12,2018,7 MEDIUM
Mercedes,BOT,1.0,ULTRASOFT,16.0,12,2018,4 ULTRASOFT
Mercedes,BOT,2.0,SOFT,55.0,12,2018,6 SOFT
Mercedes,HAM,1.0,ULTRASOFT,26.0,12,2018,4 ULTRASOFT
Mercedes,HAM,2.0,SOFT,45.0,12,2018,6 SOFT
Red Bull Racing,RIC,1.0,SOFT,45.0,12,2018,6 SOFT
Red Bull Racing,RIC,2.0,ULTRASOFT,26.0,12,2018,4 ULTRASOFT
Red Bull Racing,VER,1.0,ULTRASOFT,6.0,12,2018,4 ULTRASOFT
Renault,HUL,1.0,SOFT,24.0,12,2018,6 SOFT
Renault,HUL,2.0,MEDIUM,27.0,12,2018,7 MEDIUM
Renault,HUL,3.0,ULTRASOFT,19.0,12,2018,4 ULTRASOFT
Renault,SAI,1.0,SOFT,26.0,12,2018,6 SOFT
Renault,SAI,2.0,MEDIUM,44.0,12,2018,7 MEDIUM
Sauber,ERI,1.0,ULTRASOFT,7.0,12,2018,4 ULTRASOFT
Sauber,ERI,2.0,MEDIUM,62.0,12,2018,7 MEDIUM
Sauber,LEC,1.0,SOFT,1.0,12,2018,6 SOFT
Toro Rosso,GAS,1.0,ULTRASOFT,33.0,12,2018,4 ULTRASOFT
Toro Rosso,GAS,2.0,SOFT,38.0,12,2018,6 SOFT
Toro Rosso,HAR,1.0,ULTRASOFT,25.0,12,2018,4 ULTRASOFT
Toro Rosso,HAR,2.0,MEDIUM,45.0,12,2018,7 MEDIUM
Williams,SIR,1.0,SOFT,32.0,12,2018,6 SOFT
Williams,SIR,2.0,MEDIUM,37.0,12,2018,7 MEDIUM
Williams,STR,2.0,MEDIUM,48.0,12,2018,7 MEDIUM
Williams,STR,3.0,ULTRASOFT,21.0,12,2018,4 ULTRASOFT
Ferrari,RAI,2.0,MEDIUM,6.0,13,2018,7 MEDIUM
Ferrari,RAI,3.0,MEDIUM,7.0,13,2018,7 MEDIUM
Ferrari,VET,2.0,SUPERSOFT,25.0,13,2018,5 SUPERSOFT
Ferrari,VET,3.0,SOFT,22.0,13,2018,6 SOFT
Haas F1 Team,GRO,2.0,SUPERSOFT,26.0,13,2018,5 SUPERSOFT
Haas F1 Team,GRO,3.0,SOFT,21.0,13,2018,6 SOFT
Haas F1 Team,MAG,2.0,SUPERSOFT,29.0,13,2018,5 SUPERSOFT
Haas F1 Team,MAG,3.0,SOFT,18.0,13,2018,6 SOFT
McLaren,ALO,1.0,SOFT,1.0,13,2018,6 SOFT
McLaren,VAN,2.0,SOFT,2.0,13,2018,6 SOFT
McLaren,VAN,3.0,MEDIUM,26.0,13,2018,7 MEDIUM
McLaren,VAN,4.0,SUPERSOFT,15.0,13,2018,5 SUPERSOFT
Mercedes,BOT,2.0,SOFT,5.0,13,2018,6 SOFT
Mercedes,BOT,3.0,SUPERSOFT,27.0,13,2018,5 SUPERSOFT
Mercedes,BOT,4.0,SOFT,20.0,13,2018,6 SOFT
Mercedes,HAM,2.0,SUPERSOFT,24.0,13,2018,5 SUPERSOFT
Mercedes,HAM,3.0,SOFT,23.0,13,2018,6 SOFT
Racing Point,OCO,2.0,SUPERSOFT,27.0,13,2018,5 SUPERSOFT
Racing Point,OCO,3.0,SOFT,20.0,13,2018,6 SOFT
Racing Point,PER,2.0,SUPERSOFT,28.0,13,2018,5 SUPERSOFT
Racing Point,PER,3.0,SOFT,19.0,13,2018,6 SOFT
Red Bull Racing,RIC,2.0,SOFT,27.0,13,2018,6 SOFT
Red Bull Racing,VER,2.0,SOFT,5.0,13,2018,6 SOFT
Red Bull Racing,VER,2.0,SUPERSOFT,33.0,13,2018,5 SUPERSOFT
Red Bull Racing,VER,3.0,SOFT,18.0,13,2018,6 SOFT
Renault,HUL,1.0,SOFT,1.0,13,2018,6 SOFT
Renault,SAI,2.0,MEDIUM,22.0,13,2018,7 MEDIUM
Renault,SAI,3.0,SUPERSOFT,21.0,13,2018,5 SUPERSOFT
Sauber,ERI,2.0,SOFT,26.0,13,2018,6 SOFT
Sauber,ERI,3.0,SUPERSOFT,17.0,13,2018,5 SUPERSOFT
Sauber,LEC,1.0,SOFT,1.0,13,2018,6 SOFT
Toro Rosso,GAS,2.0,SUPERSOFT,25.0,13,2018,5 SUPERSOFT
Toro Rosso,GAS,3.0,SOFT,19.0,13,2018,6 SOFT
Toro Rosso,HAR,2.0,SOFT,31.0,13,2018,6 SOFT
Toro Rosso,HAR,3.0,SUPERSOFT,12.0,13,2018,5 SUPERSOFT
Williams,SIR,2.0,SOFT,24.0,13,2018,6 SOFT
Williams,SIR,3.0,SUPERSOFT,19.0,13,2018,5 SUPERSOFT
Williams,STR,2.0,SOFT,23.0,13,2018,6 SOFT
Williams,STR,3.0,SUPERSOFT,20.0,13,2018,5 SUPERSOFT
Ferrari,RAI,1.0,SUPERSOFT,24.0,14,2018,5 SUPERSOFT
Ferrari,RAI,2.0,SOFT,33.0,14,2018,6 SOFT
Ferrari,VET,2.0,SOFT,28.0,14,2018,6 SOFT
Ferrari,VET,3.0,SUPERSOFT,27.0,14,2018,5 SUPERSOFT
Haas F1 Team,GRO,1.0,SUPERSOFT,27.0,14,2018,5 SUPERSOFT
Haas F1 Team,GRO,2.0,SOFT,30.0,14,2018,6 SOFT
Haas F1 Team,MAG,1.0,SOFT,5.0,14,2018,6 SOFT
Haas F1 Team,MAG,2.0,MEDIUM,49.0,14,2018,7 MEDIUM
McLaren,ALO,1.0,SUPERSOFT,10.0,14,2018,5 SUPERSOFT
McLaren,VAN,1.0,SUPERSOFT,25.0,14,2018,5 SUPERSOFT
McLaren,VAN,2.0,SOFT,28.0,14,2018,6 SOFT
Mercedes,BOT,1.0,SUPERSOFT,40.0,14,2018,5 SUPERSOFT
Mercedes,BOT,2.0,SOFT,17.0,14,2018,6 SOFT
Mercedes,HAM,1.0,SUPERSOFT,32.0,14,2018,5 SUPERSOFT
Mercedes,HAM,2.0,SOFT,25.0,14,2018,6 SOFT
Racing Point,OCO,1.0,SUPERSOFT,42.0,14,2018,5 SUPERSOFT
Racing Point,OCO,2.0,SOFT,15.0,14,2018,6 SOFT
Racing Point,PER,1.0,SUPERSOFT,40.0,14,2018,5 SUPERSOFT
Racing Point,PER,2.0,SOFT,14.0,14,2018,6 SOFT
Red Bull Racing,RIC,2.0,SUPERSOFT,22.0,14,2018,5 SUPERSOFT
Red Bull Racing,VER,1.0,SUPERSOFT,30.0,14,2018,5 SUPERSOFT
Red Bull Racing,VER,2.0,SOFT,27.0,14,2018,6 SOFT
Renault,HUL,2.0,SOFT,40.0,14,2018,6 SOFT
Renault,HUL,3.0,SUPERSOFT,11.0,14,2018,5 SUPERSOFT
Renault,SAI,1.0,SUPERSOFT,43.0,14,2018,5 SUPERSOFT
Renault,SAI,2.0,SOFT,14.0,14,2018,6 SOFT
Sauber,ERI,2.0,SUPERSOFT,41.0,14,2018,5 SUPERSOFT
Sauber,ERI,3.0,SUPERSOFT,10.0,14,2018,5 SUPERSOFT
Sauber,LEC,1.0,SOFT,35.0,14,2018,6 SOFT
Sauber,LEC,2.0,SUPERSOFT,18.0,14,2018,5 SUPERSOFT
Toro Rosso,GAS,1.0,SUPERSOFT,38.0,14,2018,5 SUPERSOFT
Toro Rosso,GAS,2.0,SOFT,18.0,14,2018,6 SOFT
Toro Rosso,HAR,1.0,SUPERSOFT,1.0,14,2018,5 SUPERSOFT
Williams,SIR,1.0,SUPERSOFT,38.0,14,2018,5 SUPERSOFT
Williams,SIR,2.0,SOFT,15.0,14,2018,6 SOFT
Williams,STR,1.0,SUPERSOFT,39.0,14,2018,5 SUPERSOFT
Williams,STR,2.0,SOFT,17.0,14,2018,6 SOFT
Ferrari,RAI,1.0,HYPERSOFT,26.0,15,2018,3 HYPERSOFT
Ferrari,RAI,2.0,SOFT,39.0,15,2018,6 SOFT
Ferrari,VET,1.0,HYPERSOFT,18.0,15,2018,3 HYPERSOFT
Ferrari,VET,2.0,ULTRASOFT,47.0,15,2018,4 ULTRASOFT
Haas F1 Team,GRO,1.0,HYPERSOFT,20.0,15,2018,3 HYPERSOFT
Haas F1 Team,GRO,2.0,SOFT,44.0,15,2018,6 SOFT
Haas F1 Team,MAG,1.0,ULTRASOFT,27.0,15,2018,4 ULTRASOFT
Haas F1 Team,MAG,2.0,SOFT,10.0,15,2018,6 SOFT
Haas F1 Team,MAG,3.0,HYPERSOFT,12.0,15,2018,3 HYPERSOFT
Haas F1 Team,MAG,4.0,HYPERSOFT,11.0,15,2018,3 HYPERSOFT
McLaren,ALO,1.0,ULTRASOFT,39.0,15,2018,4 ULTRASOFT
McLaren,ALO,2.0,SOFT,23.0,15,2018,6 SOFT
McLaren,VAN,1.0,ULTRASOFT,44.0,15,2018,4 ULTRASOFT
McLaren,VAN,2.0,SOFT,32.0,15,2018,6 SOFT
McLaren,VAN,2.0,ULTRASOFT,16.0,15,2018,4 ULTRASOFT
Mercedes,BOT,1.0,HYPERSOFT,20.0,15,2018,3 HYPERSOFT
Mercedes,BOT,2.0,SOFT,45.0,15,2018,6 SOFT
Mercedes,HAM,1.0,HYPERSOFT,19.0,15,2018,3 HYPERSOFT
Mercedes,HAM,2.0,SOFT,46.0,15,2018,6 SOFT
Racing Point,OCO,1.0,HYPERSOFT,4.0,15,2018,3 HYPERSOFT
Racing Point,PER,1.0,HYPERSOFT,21.0,15,2018,3 HYPERSOFT
Racing Point,PER,2.0,ULTRASOFT,16.0,15,2018,4 ULTRASOFT
Racing Point,PER,3.0,SOFT,6.0,15,2018,6 SOFT
Racing Point,PER,4.0,SOFT,27.0,15,2018,6 SOFT
Red Bull Racing,RIC,1.0,HYPERSOFT,31.0,15,2018,3 HYPERSOFT
Red Bull Racing,RIC,2.0,ULTRASOFT,34.0,15,2018,4 ULTRASOFT
Red Bull Racing,VER,1.0,HYPERSOFT,21.0,15,2018,3 HYPERSOFT
Red Bull Racing,VER,2.0,SOFT,44.0,15,2018,6 SOFT
Renault,HUL,1.0,HYPERSOFT,19.0,15,2018,3 HYPERSOFT
Renault,HUL,2.0,ULTRASOFT,45.0,15,2018,4 ULTRASOFT
Renault,SAI,1.0,ULTRASOFT,38.0,15,2018,4 ULTRASOFT
Renault,SAI,2.0,SOFT,23.0,15,2018,6 SOFT
Sauber,ERI,1.0,ULTRASOFT,45.0,15,2018,4 ULTRASOFT
Sauber,ERI,2.0,HYPERSOFT,28.0,15,2018,3 HYPERSOFT
Sauber,ERI,2.0,ULTRASOFT,13.0,15,2018,4 ULTRASOFT
Sauber,LEC,1.0,ULTRASOFT,39.0,15,2018,4 ULTRASOFT
Sauber,LEC,2.0,HYPERSOFT,22.0,15,2018,3 HYPERSOFT
Toro Rosso,GAS,1.0,HYPERSOFT,27.0,15,2018,3 HYPERSOFT
Toro Rosso,GAS,2.0,ULTRASOFT,34.0,15,2018,4 ULTRASOFT
Toro Rosso,HAR,1.0,HYPERSOFT,15.0,15,2018,3 HYPERSOFT
Toro Rosso,HAR,2.0,ULTRASOFT,22.0,15,2018,4 ULTRASOFT
Toro Rosso,HAR,3.0,HYPERSOFT,24.0,15,2018,3 HYPERSOFT
Williams,SIR,1.0,ULTRASOFT,4.0,15,2018,4 ULTRASOFT
Williams,SIR,2.0,SOFT,42.0,15,2018,6 SOFT
Williams,SIR,3.0,HYPERSOFT,14.0,15,2018,3 HYPERSOFT
Williams,SIR,3.0,SOFT,13.0,15,2018,6 SOFT
Williams,STR,1.0,SOFT,41.0,15,2018,6 SOFT
Williams,STR,2.0,ULTRASOFT,20.0,15,2018,4 ULTRASOFT
Ferrari,RAI,1.0,ULTRASOFT,22.0,16,2018,4 ULTRASOFT
Ferrari,RAI,2.0,SOFT,35.0,16,2018,6 SOFT
Ferrari,VET,1.0,ULTRASOFT,17.0,16,2018,4 ULTRASOFT
Ferrari,VET,2.0,SOFT,40.0,16,2018,6 SOFT
Haas F1 Team,GRO,1.0,HYPERSOFT,12.0,16,2018,3 HYPERSOFT
Haas F1 Team,GRO,2.0,SOFT,44.0,16,2018,6 SOFT
Haas F1 Team,MAG,1.0,HYPERSOFT,13.0,16,2018,3 HYPERSOFT
Haas F1 Team,MAG,2.0,SOFT,43.0,16,2018,6 SOFT
McLaren,ALO,1.0,ULTRASOFT,6.0,16,2018,4 ULTRASOFT
McLaren,ALO,2.0,SOFT,47.0,16,2018,6 SOFT
